style_group,signature,bopomofo_symbol,contact_sheet_row,occurrence_count,verification,notes
YUAN_W3W5,072b441e9f91512c7738b7cab89cae3306c44c80,ㄓ,33,41,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 33; machine hint ㄓ/ㄛ only for audit, not used as truth"
YUAN_W3W5,bab4bca5be0d5d49bbbb623e4e1acec537336a30,ㄓ,34,28,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 34; machine hint ㄓ/ㄛ only for audit, not used as truth"
YUAN_W3W5,fe5db3ee17c4b521fcce7291b04e51f8c838413b,ㄔ,35,8,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 35; machine hint ㄔ/ㄡ only for audit, not used as truth"
YUAN_W3W5,d26bad1e2142131fe56489fa1783ec1f84f58f91,ㄔ,36,50,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 36; machine hint ㄔ/ㄡ only for audit, not used as truth"
YUAN_W3W5,e4ebd93f7123caae3113760db00455eb8d4423fd,ㄕ,37,88,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 37; machine hint ㄕ/ㄞ only for audit, not used as truth"
YUAN_W3W5,dfd79ab88c0ac5cf73eb11208e81034a22fc40d2,ㄕ,38,15,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 38; machine hint ㄕ/ㄞ only for audit, not used as truth"
YUAN_W3W5,6fa22eebe937570128b65da7bfcfbaf9ecf037fb,ㄖ,39,3,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 39; machine hint ㄖ/ㄓ only for audit, not used as truth"
YUAN_W3W5,08c2259e5e700faed300e85b0e9e04977c17823d,ㄖ,40,22,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 40; machine hint ㄖ/ㄓ only for audit, not used as truth"
YUAN_W3W5,8ae77cc42c911beae5ed5b397a284507f547eada,ㄗ,41,9,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 41; machine hint ㄗ/ㄕ only for audit, not used as truth"
YUAN_W3W5,9e12e571c83ee019b8138a6d7f7287054e2fb83b,ㄗ,42,15,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 42; machine hint ㄗ/ㄕ only for audit, not used as truth"
YUAN_W3W5,162ec450c12dccc0eb9a30fbfb96b2765ca77034,ㄗ,43,28,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 43; machine hint ㄗ/ㄕ only for audit, not used as truth"
YUAN_W3W5,0063decf322ac308eafc7ecf90537fa6a3821a48,ㄘ,44,4,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 44; machine hint ㄘ/ㄢ only for audit, not used as truth"
YUAN_W3W5,af6fe89f54fa335423c66ce45abc90ca7383881a,ㄘ,45,16,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 45; machine hint ㄘ/ㄢ only for audit, not used as truth"
YUAN_W3W5,9bed24c55b97285450792bc86ced93302f9ef990,ㄘ,46,4,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 46; machine hint ㄘ/ㄢ only for audit, not used as truth"
YUAN_W3W5,82085208ae9a5049f107d8df86e6fb25de445ff5,ㄙ,47,10,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 47; machine hint ㄙ/ㄥ only for audit, not used as truth"
YUAN_W3W5,54df56f0e410e63eaae7b702c6ca9990a60c2259,ㄙ,48,8,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 48; machine hint ㄙ/ㄥ only for audit, not used as truth"
YUAN_W3W5,2b4c3684d7288ed17f97db1988fd84ed71b097fb,ㄙ,49,3,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 49; machine hint ㄙ/ㄥ only for audit, not used as truth"
YUAN_W3W5,11b7aab84f6446a2e169aaadff312e2b12dec5ff,ㄚ,50,22,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 50; machine hint ㄚ/ㄒ only for audit, not used as truth"
YUAN_W3W5,87b1a27c9b30cce7f82e22f1e9d8d2acdf5cd0c7,ㄚ,51,2,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 51; machine hint ㄚ/ㄒ only for audit, not used as truth"
YUAN_W3W5,ee98eff69f48cfb0058a1d9805653f0dc6a4dfd6,ㄚ,52,44,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 52; machine hint ㄚ/ㄒ only for audit, not used as truth"
YUAN_W3W5,1862e03e0a425c75bb2157f001f9cda768be57bd,ㄛ,53,9,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 53; machine hint ㄛ/ㄈ only for audit, not used as truth"
YUAN_W3W5,2c41240d327196a02a9468591ac829fa8d64e71f,ㄛ,54,36,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 54; machine hint ㄛ/ㄈ only for audit, not used as truth"
YUAN_W3W5,78be94caa2341c41b389a35df58db410d48e1756,ㄤ,55,57,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 55; machine hint ㄛ/ㄤ only for audit, not used as truth"
YUAN_W3W5,7b26dc326610fdc2bb79159acd1952d177ff9ecc,ㄤ,56,42,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 56; machine hint ㄛ/ㄤ only for audit, not used as truth"
YUAN_W3W5,2b49cf91d5b32c615b4ae9e6b63c84d0ab3cda2c,ㄦ,57,3,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 57; machine hint ㄛ/ㄤ only for audit, not used as truth"
YUAN_W3W5,0e40c53f522d0cb8d144ceeac003b23d8ce5cdd2,ㄜ,58,60,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 58; machine hint ㄜ/ㄛ only for audit, not used as truth"
YUAN_W3W5,0c915da93b212429d68c9421fdba43eaf8caf15b,ㄜ,59,1,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 59; machine hint ㄜ/ㄛ only for audit, not used as truth"
YUAN_W3W5,a5a84c0535215d4b6b01647e0ce6d5882fb91bc4,ㄞ,60,7,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 60; machine hint ㄞ/ㄌ only for audit, not used as truth"
YUAN_W3W5,06a6f51185bca7aca6d8ab32fd6d7cb99fc8deab,ㄞ,61,53,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 61; machine hint ㄞ/ㄌ only for audit, not used as truth"
YUAN_W3W5,1fda9adf8186f62d7fc6482e859ffa27e1e89a9e,ㄞ,62,3,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 62; machine hint ㄞ/ㄌ only for audit, not used as truth"
YUAN_W3W5,379022b20b8b34b0cd23177e645114de08110efb,ㄟ,63,39,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 63; machine hint ㄟ/ㄢ only for audit, not used as truth"
YUAN_W3W5,30476926937efacf3e415e36c02d2bec41d6f5f0,ㄟ,64,28,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 64; machine hint ㄟ/ㄢ only for audit, not used as truth"
YUAN_W3W5,c879ad83539571d4c201c9722826c2f8e5e63642,ㄠ,65,31,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 65; machine hint ㄠ/ㄊ only for audit, not used as truth"
YUAN_W3W5,95a875e713fc6795a2bb6a433e3dfaf02c162c76,ㄠ,66,49,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 66; machine hint ㄠ/ㄓ only for audit, not used as truth"
YUAN_W3W5,015657e4b7a836406d86d785530ab5fc3ae9ab47,ㄡ,67,15,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 67; machine hint ㄡ/ㄨ only for audit, not used as truth"
YUAN_W3W5,004bd8dc02c2132eb48d084728378e5d85659e4f,ㄡ,68,57,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 68; machine hint ㄡ/ㄨ only for audit, not used as truth"
YUAN_W3W5,5e5937e9e041694f822c1721b1bf61d2c1eb060b,ㄢ,69,89,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 69; machine hint ㄢ/ㄞ only for audit, not used as truth"
YUAN_W3W5,e058f5308d0533e598ddc331aeff6acc701bc87f,ㄢ,70,82,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 70; machine hint ㄢ/ㄞ only for audit, not used as truth"
YUAN_W3W5,d27c05ae144bbb8a83d3fde089961a4670f62df6,ㄢ,71,4,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 71; machine hint ㄢ/ㄞ only for audit, not used as truth"
YUAN_W3W5,7f528c3fa31556b23ad900738485888e0cd69423,ㄣ,72,42,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 72; machine hint ㄣ/ㄅ only for audit, not used as truth"
YUAN_W3W5,22e55f1c6b55b881fc073cf828b9fab18139df10,ㄣ,73,53,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 73; machine hint ㄣ/ㄅ only for audit, not used as truth"
YUAN_W3W5,331db30ff55f04ff8d7bb17d9e9fd31dc8773d24,ㄥ,74,58,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 74; machine hint ㄥ/ㄙ only for audit, not used as truth"
YUAN_W3W5,f5e664cb8acb8988b4355e7003305cb9291118e5,ㄥ,75,117,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 75; machine hint ㄥ/ㄙ only for audit, not used as truth"
YUAN_W3W5,01aafd6a33a8342be0b80262b21bc9560abb3538,ㄧ,76,445,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 76; machine hint ㄧ/ㄣ only for audit, not used as truth"
YUAN_W3W5,3293bee0054531252eb40476a21dd8adfccf6254,ㄨ,77,96,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 77; machine hint ㄨ/ㄡ only for audit, not used as truth"
YUAN_W3W5,1f852deff933781a2506bffc97bdbbf8b7c08e39,ㄨ,78,42,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 78; machine hint ㄨ/ㄡ only for audit, not used as truth"
YUAN_W3W5,0113c5b3fd1edc37a99736230f61cbbed23984a2,ㄨ,79,187,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 79; machine hint ㄨ/ㄡ only for audit, not used as truth"
YUAN_W3W5,0147e7ba0d2f1ff91156d03b71d00062d39cc7e7,ㄩ,80,64,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 80; machine hint ㄩ/ㄖ only for audit, not used as truth"
YUAN_W3W5,bda109ceb581a561398e57c93c1986c467f1aacf,ㄩ,81,27,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw3 contact row 81; machine hint ㄩ/ㄖ only for audit, not used as truth"
YUAN_W7,8fd016e8e7f05a7fa31e5b6fc6d8f17547a06ee6,ㄅ,1,10,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 1; machine hint ㄅ/ㄉ only for audit, not used as truth"
YUAN_W7,b32444997e66691d679e1f7d9690a319a6526321,ㄅ,2,27,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 2; machine hint ㄅ/ㄉ only for audit, not used as truth"
YUAN_W7,1a23d280d4d8bb6e7de44e7c6edc3947f9ba4047,ㄆ,3,15,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 3; machine hint ㄆ/ㄓ only for audit, not used as truth"
YUAN_W7,a9ca5ea8e716d2c7e16ca92e26451864df07674e,ㄆ,4,5,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 4; machine hint ㄆ/ㄓ only for audit, not used as truth"
YUAN_W7,674317f888efd32ad68ec36c60405331d0c3700b,ㄇ,5,10,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 5; machine hint ㄇ/ㄖ only for audit, not used as truth"
YUAN_W7,b1303abaac452b8f4634c8d25c058706e5987a63,ㄇ,6,10,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 6; machine hint ㄇ/ㄖ only for audit, not used as truth"
YUAN_W7,a5cf49195c951fa505302b7825b167667039a578,ㄈ,7,25,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 7; machine hint ㄈ/ㄖ only for audit, not used as truth"
YUAN_W7,fda502fa517efa62f81a00a10ec6486e64302e3d,ㄉ,8,32,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 8; machine hint ㄉ/ㄌ only for audit, not used as truth"
YUAN_W7,5df8da4dfb64aaebd6a7a6e61798a65a45eb5ebd,ㄉ,9,24,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 9; machine hint ㄉ/ㄌ only for audit, not used as truth"
YUAN_W7,349f23bedc10f2dedd40a7726637c9b7cd747f31,ㄊ,10,20,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 10; machine hint ㄊ/ㄠ only for audit, not used as truth"
YUAN_W7,b035d52ebf543a11a8d0e4619c724784fcfbba4a,ㄊ,11,15,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 11; machine hint ㄊ/ㄠ only for audit, not used as truth"
YUAN_W7,35175d2777db8bb4edf094a252c0f4febbbffe90,ㄋ,12,8,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 12; machine hint ㄋ/ㄌ only for audit, not used as truth"
YUAN_W7,9db517875cb7db7fa3a273791a767f907a236db9,ㄋ,13,10,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 13; machine hint ㄋ/ㄌ only for audit, not used as truth"
YUAN_W7,f66f0d7f7229369bc33b5c7628dfffa4ca7996ab,ㄌ,14,23,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 14; machine hint ㄌ/ㄉ only for audit, not used as truth"
YUAN_W7,1d76a617015dc3f94d266300aa0a0625e80e2bca,ㄌ,15,22,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 15; machine hint ㄌ/ㄉ only for audit, not used as truth"
YUAN_W7,db537523500cc3250f550506b7de71753b62a8db,ㄍ,16,23,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 16; machine hint ㄍ/ㄝ only for audit, not used as truth"
YUAN_W7,d091a3a96db223f12badcfafe08d05aff9912efc,ㄍ,17,19,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 17; machine hint ㄍ/ㄝ only for audit, not used as truth"
YUAN_W7,dc29cb10db1571ba7a245cfe105ed3888803ed89,ㄎ,18,9,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 18; machine hint ㄎ/ㄢ only for audit, not used as truth"
YUAN_W7,84d57c9f1bc2dcf03899ee5a38ac2fbd0fb988fb,ㄎ,19,5,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 19; machine hint ㄎ/ㄢ only for audit, not used as truth"
YUAN_W7,8c6c9f22b3121cc7ee7ab70ef1c20095103792ab,ㄏ,20,16,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 20; machine hint ㄏ/ㄕ only for audit, not used as truth"
YUAN_W7,fef878f468379964849a3f6df1923a02e8509525,ㄏ,21,14,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 21; machine hint ㄏ/ㄕ only for audit, not used as truth"
YUAN_W7,2902fbaf7ba41af0d4e9f78604d7a74a944513b5,ㄐ,22,25,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 22; machine hint ㄐ/ㄍ only for audit, not used as truth"
YUAN_W7,7b73674bc7713c7a3d0e2646cdf4a9aba0d198be,ㄐ,23,53,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 23; machine hint ㄐ/ㄍ only for audit, not used as truth"
YUAN_W7,5c44aa7491e66b537d8f7138e425ac350c58929d,ㄑ,24,5,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 24; machine hint ㄑ/ㄔ only for audit, not used as truth"
YUAN_W7,741f434ff40f58d321ca4fa9262bebf5d12dc14d,ㄑ,25,16,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 25; machine hint ㄑ/ㄔ only for audit, not used as truth"
YUAN_W7,7c1310b8ea236b90e00a04b72feeaeeea42253fb,ㄒ,26,18,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 26; machine hint ㄒ/ㄚ only for audit, not used as truth"
YUAN_W7,d159aeadf444b757179614069ce01d0a2ec47487,ㄒ,27,56,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 27; machine hint ㄒ/ㄚ only for audit, not used as truth"
YUAN_W7,3328f09f52670a6ec16ed7b96b8dbe2a1bc3dea8,ㄓ,28,15,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 28; machine hint ㄓ/ㄤ only for audit, not used as truth"
YUAN_W7,0443f4baf4fcbdddd8912fda19d510536b80f70e,ㄓ,29,39,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 29; machine hint ㄓ/ㄤ only for audit, not used as truth"
YUAN_W7,405bc42da518b45f4ba1ac9a15d669589e6f293f,ㄔ,30,8,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 30; machine hint ㄔ/ㄞ only for audit, not used as truth"
YUAN_W7,2717e2770d46f97aac9a9ab1e00b6b1002bf8f28,ㄔ,31,21,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 31; machine hint ㄔ/ㄞ only for audit, not used as truth"
YUAN_W7,e86b4d5279513ec0c9a396c3191626505de2b325,ㄕ,32,7,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 32; machine hint ㄕ/ㄞ only for audit, not used as truth"
YUAN_W7,7afd9a63b07fa2b60b7c276be2e8801dbc5ab59a,ㄕ,33,69,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 33; machine hint ㄕ/ㄞ only for audit, not used as truth"
YUAN_W7,dbde40701ef5f9c3725897069958ece1ac6fb6af,ㄖ,34,2,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 34; machine hint ㄖ/ㄓ only for audit, not used as truth"
YUAN_W7,c0430c7d438b3134dd08c035dee9a551f6faab06,ㄖ,35,11,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 35; machine hint ㄖ/ㄓ only for audit, not used as truth"
YUAN_W7,619b76844ae5055583150e49ab4e6eccca4c5d38,ㄗ,36,10,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 36; machine hint ㄗ/ㄕ only for audit, not used as truth"
YUAN_W7,ab7c88fcd11630e27996e015f7ca275fcc3902b8,ㄗ,37,24,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 37; machine hint ㄗ/ㄕ only for audit, not used as truth"
YUAN_W7,48135ddfb0a46e9642951af3e3e1c2e317a96b73,ㄘ,38,1,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 38; machine hint ㄘ/ㄢ only for audit, not used as truth"
YUAN_W7,559ad504def9be70360ad6f22e32e6fa35cb263e,ㄘ,39,6,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 39; machine hint ㄘ/ㄢ only for audit, not used as truth"
YUAN_W7,33a921c4bb275608099ef1366fc0145051b7c083,ㄙ,40,1,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 40; machine hint ㄙ/ㄥ only for audit, not used as truth"
YUAN_W7,1bb04f3a852d97eaf4b08ac2d458ed81cbc8269a,ㄙ,41,8,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 41; machine hint ㄙ/ㄥ only for audit, not used as truth"
YUAN_W7,34dde782d8fce21f805593c57e748a2730da4240,ㄙ,42,1,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 42; machine hint ㄙ/ㄥ only for audit, not used as truth"
YUAN_W7,94a3b4bba2343a3bb9ec111808af0bf19fd8298b,ㄚ,43,15,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"yuanw7 contact row 43; machine hint ㄚ/ㄒ only for audit, not used as truth"
