outline_signature,bopomofo,source_count,source_examples,verification,notes
9d752afabade054ecf9747351a61184c3b082d6c,ㄅㄢ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref308#14276,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
189a60cc2e73f2ae37b5deb8cd8afb2aa9f325bf,ㄅㄢˇ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14278,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
92ffdb64ec005e740132c80aa58baadcc35972a5,ㄅㄢˋ,6,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14277; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14277; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14277; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14277; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14277; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14277,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
9dcda99e0445d79479db53bf9cca38c3cb12f8ef,ㄅㄢˋ,1,DFPYuanW5-ZhuIn-BFW@xref952#14278,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
654f77ae245f852d84318d80905a8c19fbe570a4,ㄅㄣˇ,3,DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14281; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14281; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14281,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
9cef2943d188522ed49b6190c3131b3a466ec50e,ㄅㄣˇ,1,DFPYuanW5-ZhuIn-BFW@xref372#14282,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
47a6e7bec5cc5e232be759ed1ed4cd80d01dd814,ㄅㄤ,5,DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14282; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14282; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14282; DFPBiaoKai-W5-ZhuIn-BFW@xref3372#14282; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14282,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
9c5b40ad50c686f5849ac8a925cc633a8c1e9e7f,ㄅㄤ,1,DFPYuanW5-ZhuIn-BFW@xref1770#14283,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
ec60c6aed650432bd6e7b4acb0747ccbd1012b80,ㄅㄤˇ,1,DFPYuanW5-ZhuIn-BFW@xref2835#14285,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
8348a0fe6098d387c14d7f3034c866f99dc2bbe7,ㄅㄤˋ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14283,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
b2c4804cdd9ee89552c8f92bc7f5510cdcd4d5e9,ㄅㄤˋ,2,DFPYuanW5-ZhuIn-BFW@xref3546#14284; DFPYuanW5-ZhuIn-BFW@xref4603#14284,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
7e6f828ce6d3158869d984945eeb9293df711e5b,ㄅㄧˇ,8,DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14292; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14292; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14292; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14292; DFPBiaoKai-W5-ZhuIn-BFW@xref3372#14292; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14292; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14292; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14292,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
a5a99289f5148897017b40a6a2441fbbd7e5a022,ㄅㄧˇ,4,DFPYuanW5-ZhuIn-BFW@xref1770#14293; DFPYuanW5-ZhuIn-BFW@xref3391#14293; DFPYuanW5-ZhuIn-BFW@xref3546#14293; DFPYuanW5-ZhuIn-BFW@xref5574#14293,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
0a4e2d6859d20854759b9462893f29efdb7dc435,ㄅㄧˊ,1,DFPYuanW5-ZhuIn-BFW@xref1422#14291,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
0d9e12c42453598f4afdb4e792f09c23da69088b,ㄅㄧˋ,3,DFPYuanW5-ZhuIn-BFW@xref1349#14292; DFPYuanW5-ZhuIn-BFW@xref2835#14292; DFPYuanW5-ZhuIn-BFW@xref4603#14292,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
c4be07133b2dcc00aa0d40a59fb2a27bc196aaef,ㄅㄧˋ,7,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14291; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14291; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14291; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14291; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14291; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14291; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14291,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
982fe68cdcaae81286cf287854c1186a6b420ebd,ㄅㄧㄝˊ,4,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14294; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14294; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14294; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14294,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
f6c782d7d81867f629cc3d153ed9f2d2fdbc93d1,ㄅㄧㄝˊ,5,DFPYuanW5-ZhuIn-BFW@xref1349#14295; DFPYuanW5-ZhuIn-BFW@xref4603#14295; DFPYuanW5-ZhuIn-BFW@xref5159#14295; DFPYuanW5-ZhuIn-BFW@xref5574#14295; DFPYuanW5-ZhuIn-BFW@xref952#14295,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
8dce89dcc4e56c8f19bfe6dd341c431a6613fc46,ㄅㄧㄠ,4,DFPYuanW5-ZhuIn-BFW@xref2450#14298; DFPYuanW5-ZhuIn-BFW@xref3546#14298; DFPYuanW5-ZhuIn-BFW@xref372#14298; DFPYuanW5-ZhuIn-BFW@xref4603#14298,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
e2c113cde245ec996162a91d0f962feff7e8fdf3,ㄅㄧㄠ,3,DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14297; DFPBiaoKai-W5-ZhuIn-BFW@xref3372#14297; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14297,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
2471d8b8559c6ddfb79385b44e6390305f161409,ㄅㄧㄠˇ,7,DFPBiaoKai-W5-ZhuIn-BFW@xref1064#14299; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14299; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14299; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14299; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14299; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14299; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14299,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
c0b1a4dc46698208f8803c80766489c56e1675b9,ㄅㄧㄠˇ,4,DFPYuanW5-ZhuIn-BFW@xref1422#14300; DFPYuanW5-ZhuIn-BFW@xref3391#14300; DFPYuanW5-ZhuIn-BFW@xref3546#14300; DFPYuanW5-ZhuIn-BFW@xref952#14300,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
86bcc331bb7e24310f41d190c5ad3acb4df88a2c,ㄅㄧㄢ,2,DFPYuanW5-ZhuIn-BFW@xref1770#14301; DFPYuanW5-ZhuIn-BFW@xref2450#14301,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
89c439e765a2a863f7203155a9eb479ccee5ff6a,ㄅㄧㄢ,2,DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14300; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14300,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
e9f604db1c0296f1cc97980776e1c8520ea8ca2e,ㄅㄧㄢˋ,9,DFPBiaoKai-W5-ZhuIn-BFW@xref1064#14301; DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14301; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14301; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14301; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14301; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14301; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14301; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14301; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14301,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
fcb2c34e9a96799129b2f96ce9b4c11db5053bff,ㄅㄧㄢˋ,6,DFPYuanW5-ZhuIn-BFW@xref1349#14302; DFPYuanW5-ZhuIn-BFW@xref1770#14302; DFPYuanW5-ZhuIn-BFW@xref2835#14302; DFPYuanW5-ZhuIn-BFW@xref3391#14302; DFPYuanW5-ZhuIn-BFW@xref372#14302; DFPYuanW5-ZhuIn-BFW@xref4603#14302,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
1388ce06ae3ffe3da9498234d3ad52aae39d1861,ㄅㄧㄥˇ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref846#14307,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
188f91260dd17acb87de413057ac2ccbf9818965,ㄅㄧㄥˋ,5,DFPYuanW5-ZhuIn-BFW@xref1349#14307; DFPYuanW5-ZhuIn-BFW@xref1422#14307; DFPYuanW5-ZhuIn-BFW@xref3391#14307; DFPYuanW5-ZhuIn-BFW@xref4603#14307; DFPYuanW5-ZhuIn-BFW@xref952#14307,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
918c4ae949ba0555ad85a3f6b10820a77896de7b,ㄅㄧㄥˋ,9,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14306; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14306; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14306; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14306; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14306; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14306; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14306; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14306; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14306,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
571678b5c7d003c1f0b624dfc0f0e94e0ecd2616,ㄅㄨˇ,3,DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14311; DFPBiaoKai-W5-ZhuIn-BFW@xref2038#14311; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14311,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
5bc0332b1e657150a57c4b9482db24ba0c014435,ㄅㄨˇ,1,DFPYuanW5-ZhuIn-BFW@xref2835#14312,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
8c56a65ebeba327488b1d34bfec3b9fe03a72592,ㄅㄨˊ,6,DFPYuanW5-ZhuIn-BFW@xref1349#14310; DFPYuanW5-ZhuIn-BFW@xref2835#14310; DFPYuanW5-ZhuIn-BFW@xref3546#14310; DFPYuanW5-ZhuIn-BFW@xref372#14310; DFPYuanW5-ZhuIn-BFW@xref5574#14310; DFPYuanW5-ZhuIn-BFW@xref952#14310,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
e1b66d860f968751afa6d8960d9485e2a8136dfe,ㄅㄨˊ,9,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14309; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14309; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14309; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14309; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14309; DFPBiaoKai-W5-ZhuIn-BFW@xref3372#14309; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14309; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14309; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14309,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
29ae3fd479ad083e28426a5f3f77d1b4c2956078,ㄅㄨˋ,12,DFPYuanW5-PoIn1-BFW@xref1424#14311; DFPYuanW5-PoIn1-BFW@xref3398#14311; DFPYuanW5-PoIn1-BFW@xref3558#14311; DFPYuanW5-PoIn1-BFW@xref386#14311; DFPYuanW5-PoIn1-BFW@xref4610#14311; DFPYuanW5-PoIn1-BFW@xref959#14311; DFPYuanW5-ZhuIn-BFW@xref2835#14311; DFPYuanW5-ZhuIn-BFW@xref3391#14311; DFPYuanW5-ZhuIn-BFW@xref372#14311; DFPYuanW5-ZhuIn-BFW@xref4603#14311; DFPYuanW5-ZhuIn-BFW@xref5159#14311; DFPYuanW5-ZhuIn-BFW@xref5574#14311,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
4cc23d79039a4f54a341ae60acfc57f74b064db9,ㄅㄨˋ,10,DFPBiaoKai-W5-PoIn1-BFW@xref1400#14310; DFPBiaoKai-W5-PoIn1-BFW@xref322#14310; DFPBiaoKai-W5-PoIn1-BFW@xref839#14310; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14310; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14310; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14310; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14310; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14310; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14310; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14310,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
774fb1159bae0f171cd25f4b8e2f21a54e4b073a,ㄅㄨˋ,3,DFHeiPoIn1-Bd-BPMW-BF@xref1331#14353; DFHeiPoIn1-Bd-BPMW-BF@xref365#14353; DFHeiPoIn1-Bd-BPMW-BF@xref874#14353,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
86d6c9783c422f7357f4214e2ef1acb54d43fa6c,ㄆㄚ,1,DFPYuanW5-ZhuIn-BFW@xref2450#14313,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
001f7d0fd21238e299ebe0ed510cbdfa2566a733,ㄆㄚˊ,1,DFPYuanW5-ZhuIn-BFW@xref2450#14314,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
a4d455066845d8fb7dba9f63f2287f23003ecba9,ㄆㄚˊ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14313,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
1f8775a888e516d9389b4401f59b8db9d9949d67,ㄆㄛ,1,DFPYuanW5-ZhuIn-BFW@xref2450#14316,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
a7e443eba9b21870e63625af83b257124b6df07b,ㄆㄛ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14315,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
b0fa4336f16de94ec47689d8a84fcdf1dcf635a5,ㄆㄛˋ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref846#14317,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
