font,zhuyin_component_id,bopomofo,verification,notes
DFPBiaoKai-W5-ZhuIn-BFW,15029,ㄑㄩㄝˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,確
DFPBiaoKai-W5-ZhuIn-BFW,15030,ㄑㄩㄢ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,圈
DFPBiaoKai-W5-ZhuIn-BFW,15031,ㄑㄩㄢˊ,直接渲染注音元件字形,全
DFPBiaoKai-W5-ZhuIn-BFW,15038,ㄒㄧ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,吸
DFPBiaoKai-W5-ZhuIn-BFW,15039,ㄒㄧˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,息
DFPBiaoKai-W5-ZhuIn-BFW,15044,ㄒㄧㄚˋ,直接渲染注音元件字形,下
DFPBiaoKai-W5-ZhuIn-BFW,15046,ㄒㄧㄝ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,些
DFPBiaoKai-W5-ZhuIn-BFW,15047,ㄒㄧㄝˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,協
DFPBiaoKai-W5-ZhuIn-BFW,15048,ㄒㄧㄝˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,謝
DFPBiaoKai-W5-ZhuIn-BFW,15049,ㄒㄧㄝˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,寫、血
DFPBiaoKai-W5-ZhuIn-BFW,15052,ㄒㄧㄠˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,校、笑
DFPBiaoKai-W5-ZhuIn-BFW,15053,ㄒㄧㄠˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,小
DFPBiaoKai-W5-ZhuIn-BFW,15054,ㄒㄧㄡ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,休
DFPBiaoKai-W5-ZhuIn-BFW,15057,ㄒㄧㄢ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,先
DFPBiaoKai-W5-ZhuIn-BFW,15059,ㄒㄧㄢˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,現
DFPBiaoKai-W5-ZhuIn-BFW,15060,ㄒㄧㄢˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,險
DFPBiaoKai-W5-ZhuIn-BFW,15061,ㄒㄧㄣ,直接渲染注音元件字形,心
DFPBiaoKai-W5-ZhuIn-BFW,15065,ㄒㄧㄤ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,相
DFPBiaoKai-W5-ZhuIn-BFW,15067,ㄒㄧㄤˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,向、象、項
DFPBiaoKai-W5-ZhuIn-BFW,15068,ㄒㄧㄤˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,想、響、享
DFPBiaoKai-W5-ZhuIn-BFW,15070,ㄒㄧㄥˊ,直接渲染注音元件字形,行
DFPBiaoKai-W5-ZhuIn-BFW,15072,ㄒㄧㄥˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,醒
DFPBiaoKai-W5-ZhuIn-BFW,15073,ㄒㄩ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,需
DFPBiaoKai-W5-ZhuIn-BFW,15075,ㄒㄩˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,序
DFPBiaoKai-W5-ZhuIn-BFW,15078,ㄒㄩㄝˊ,直接渲染注音元件字形,學
DFPBiaoKai-W5-ZhuIn-BFW,15084,ㄒㄩㄢˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,選
DFPBiaoKai-W5-ZhuIn-BFW,15087,ㄒㄩㄣˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,迅
DFPBiaoKai-W5-ZhuIn-BFW,15092,ㄓ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,隻、知
DFPBiaoKai-W5-ZhuIn-BFW,15094,ㄓˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,誌、秩
DFPBiaoKai-W5-ZhuIn-BFW,15095,ㄓˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,指、紙、址
DFPBiaoKai-W5-ZhuIn-BFW,15101,˙ㄓㄜ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,著
DFPBiaoKai-W5-ZhuIn-BFW,15109,ㄓㄠ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,招
DFPBiaoKai-W5-ZhuIn-BFW,15111,ㄓㄠˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,照
DFPBiaoKai-W5-ZhuIn-BFW,15112,ㄓㄠˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,找
DFPBiaoKai-W5-ZhuIn-BFW,15118,ㄓㄢˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,暫
DFPBiaoKai-W5-ZhuIn-BFW,15123,ㄓㄤ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,張
DFPBiaoKai-W5-ZhuIn-BFW,15128,ㄓㄥˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,整
DFPBiaoKai-W5-ZhuIn-BFW,15131,ㄓㄨˋ,直接渲染注音元件字形,注／助／住
DFPBiaoKai-W5-ZhuIn-BFW,15132,ㄓㄨˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,主
DFPBiaoKai-W5-ZhuIn-BFW,15145,ㄓㄨㄢˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,轉
DFPBiaoKai-W5-ZhuIn-BFW,15150,ㄓㄨㄤˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,狀
DFPBiaoKai-W5-ZhuIn-BFW,15152,ㄓㄨㄥ,直接渲染注音元件字形,中
DFPBiaoKai-W5-ZhuIn-BFW,15153,ㄓㄨㄥˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,重
DFPBiaoKai-W5-ZhuIn-BFW,15159,ㄔㄚ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,插
DFPBiaoKai-W5-ZhuIn-BFW,15160,ㄔㄚˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,察
DFPBiaoKai-W5-ZhuIn-BFW,15163,ㄔㄜ,直接渲染注音元件字形,車
DFPBiaoKai-W5-ZhuIn-BFW,15170,ㄔㄠˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,嘲
DFPBiaoKai-W5-ZhuIn-BFW,15188,ㄔㄤˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,場
DFPBiaoKai-W5-ZhuIn-BFW,15190,ㄔㄥˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,乘、成
DFPBiaoKai-W5-ZhuIn-BFW,15193,ㄔㄨ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,出
DFPBiaoKai-W5-ZhuIn-BFW,15195,ㄔㄨˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,觸
DFPBiaoKai-W5-ZhuIn-BFW,15196,ㄔㄨˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,處
DFPBiaoKai-W5-ZhuIn-BFW,15207,ㄔㄨㄢ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,穿
DFPBiaoKai-W5-ZhuIn-BFW,15214,ㄔㄨㄤ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,窗
DFPBiaoKai-W5-ZhuIn-BFW,15218,ㄔㄨㄥ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,衝
DFPBiaoKai-W5-ZhuIn-BFW,15222,ㄕ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,師
DFPBiaoKai-W5-ZhuIn-BFW,15224,ㄕˊ,直接渲染注音元件字形,時
DFPBiaoKai-W5-ZhuIn-BFW,15225,ㄕˋ,直接渲染注音元件字形,是／事／示／視／試／識／適
DFPBiaoKai-W5-ZhuIn-BFW,15226,ㄕˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,駛
DFPBiaoKai-W5-ZhuIn-BFW,15245,ㄕㄡˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,受
DFPBiaoKai-W5-ZhuIn-BFW,15246,ㄕㄡˇ,直接渲染注音元件字形,守／手
DFPBiaoKai-W5-ZhuIn-BFW,15250,ㄕㄣ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,身、伸
DFPBiaoKai-W5-ZhuIn-BFW,15254,ㄕㄤ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,商、傷
DFPBiaoKai-W5-ZhuIn-BFW,15256,ㄕㄤˋ,直接渲染注音元件字形,上
DFPBiaoKai-W5-ZhuIn-BFW,15258,ㄕㄥ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,生、聲
DFPBiaoKai-W5-ZhuIn-BFW,15262,ㄕㄨ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,舒
DFPBiaoKai-W5-ZhuIn-BFW,15268,ㄕㄨㄛ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,說
DFPBiaoKai-W5-ZhuIn-BFW,15270,ㄕㄨㄞ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,摔
DFPBiaoKai-W5-ZhuIn-BFW,15275,ㄕㄨㄟˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,水
DFPBiaoKai-W5-ZhuIn-BFW,15292,ㄖㄢˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,然
DFPBiaoKai-W5-ZhuIn-BFW,15294,ㄖㄣˊ,直接渲染注音元件字形,人
DFPBiaoKai-W5-ZhuIn-BFW,15295,ㄖㄣˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,認
DFPBiaoKai-W5-ZhuIn-BFW,15298,ㄖㄤˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,讓
DFPBiaoKai-W5-ZhuIn-BFW,15303,ㄖㄨˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,如
DFPBiaoKai-W5-ZhuIn-BFW,15304,ㄖㄨˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,入
DFPBiaoKai-W5-ZhuIn-BFW,15315,ㄖㄨㄥˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,容
DFPBiaoKai-W5-ZhuIn-BFW,15318,˙ㄗ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,子
DFPBiaoKai-W5-ZhuIn-BFW,15319,ㄗˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,自、字
DFPBiaoKai-W5-ZhuIn-BFW,15323,ㄗㄜˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,則、擇
DFPBiaoKai-W5-ZhuIn-BFW,15327,ㄗㄞˋ,直接渲染注音元件字形,在／再／載
DFPBiaoKai-W5-ZhuIn-BFW,15333,ㄗㄠˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,早
DFPBiaoKai-W5-ZhuIn-BFW,15335,ㄗㄡˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,驟
DFPBiaoKai-W5-ZhuIn-BFW,15336,ㄗㄡˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,走
DFPBiaoKai-W5-ZhuIn-BFW,15339,ㄗㄢˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,讚
DFPBiaoKai-W5-ZhuIn-BFW,15343,ㄗㄣˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,怎
DFPBiaoKai-W5-ZhuIn-BFW,15352,ㄗㄨˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,組
DFPBiaoKai-W5-ZhuIn-BFW,15355,ㄗㄨㄛˋ,直接渲染注音元件字形,做／坐／座／作
DFPBiaoKai-W5-ZhuIn-BFW,15356,ㄗㄨㄛˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,左
DFPBiaoKai-W5-ZhuIn-BFW,15358,ㄗㄨㄟˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,最
DFPBiaoKai-W5-ZhuIn-BFW,15363,ㄗㄨㄣ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,遵
DFPBiaoKai-W5-ZhuIn-BFW,15376,ㄘㄜˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,側、廁、測
DFPBiaoKai-W5-ZhuIn-BFW,15378,ㄘㄞˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,才
DFPBiaoKai-W5-ZhuIn-BFW,15417,ㄘㄨㄥˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,從
DFPBiaoKai-W5-ZhuIn-BFW,15426,ㄙㄜˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,色
DFPBiaoKai-W5-ZhuIn-BFW,15445,ㄙㄨˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,速
DFPBiaoKai-W5-ZhuIn-BFW,15449,ㄙㄨㄛˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,鎖、所
DFPBiaoKai-W5-ZhuIn-BFW,15460,ㄙㄨㄥ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,鬆
LinGothicZuinnEG-Bd,14414,ㄉㄧㄥ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,叮
LinGothicZuinnEG-Bd,14437,ㄉㄨㄥˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,動
LinGothicZuinnEG-Bd,14563,ㄋㄧㄥˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,嚀
LinGothicZuinnEG-Bd,14836,ㄏㄨㄛˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,活
LinGothicZuinnEG-Bd,14978,ㄒㄧㄠˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,小
LinGothicZuinnEG-Md,14392,ㄉㄢ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,單
LinGothicZuinnEG-Md,15525,ㄩㄢˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,元
YenRoundZuinn1EG-Bd,15500,ㄨㄟˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,為
YenRoundZuinnEG-Bd,14176,ㄅㄤ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,幫
YenRoundZuinnEG-Bd,14201,ㄅㄧˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,避
YenRoundZuinnEG-Bd,14205,ㄅㄨˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,步
YenRoundZuinnEG-Bd,14294,ㄇㄠˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,貌
YenRoundZuinnEG-Bd,14303,˙ㄇㄣ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,們
YenRoundZuinnEG-Bd,14304,ㄇㄣˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,門
YenRoundZuinnEG-Bd,14323,ㄇㄧㄢˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,免
YenRoundZuinnEG-Bd,14338,ㄈㄚˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,法
YenRoundZuinnEG-Bd,14352,ㄈㄢˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,反
YenRoundZuinnEG-Bd,14359,ㄈㄤ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,方
YenRoundZuinnEG-Bd,14379,˙ㄉㄜ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,的
YenRoundZuinnEG-Bd,14383,ㄉㄞˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,帶
YenRoundZuinnEG-Bd,14398,ㄉㄥ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,燈
YenRoundZuinnEG-Bd,14507,ㄊㄨㄥˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,同
YenRoundZuinnEG-Bd,14591,ㄌㄜˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,樂
YenRoundZuinnEG-Bd,14649,ㄌㄧˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,理、禮
YenRoundZuinnEG-Bd,14676,ㄌㄩˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,綠
YenRoundZuinnEG-Bd,14725,ㄍㄨㄢ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,關
YenRoundZuinnEG-Bd,14748,ㄎㄞ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,開
YenRoundZuinnEG-Bd,14762,ㄎㄤ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,康
YenRoundZuinnEG-Bd,14776,ㄎㄨㄞˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,快
YenRoundZuinnEG-Bd,14809,ㄏㄠˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,好
YenRoundZuinnEG-Bd,14859,ㄏㄨㄥˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,紅
YenRoundZuinnEG-Bd,14886,ㄐㄧㄢˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,健
YenRoundZuinnEG-Bd,14955,ㄑㄩㄢˊ,直接渲染注音元件字形,全／拳
YenRoundZuinnEG-Bd,14970,ㄒㄧㄚˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,下
YenRoundZuinnEG-Bd,14971,ㄒㄧㄝ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,些
YenRoundZuinnEG-Bd,14978,ㄒㄧㄠˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,小
YenRoundZuinnEG-Bd,14987,ㄒㄧㄣ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,心
YenRoundZuinnEG-Bd,14997,ㄒㄧㄥˊ,直接渲染注音元件字形,型／行
YenRoundZuinnEG-Bd,15006,ㄒㄩㄝˊ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,學
YenRoundZuinnEG-Bd,15022,ㄒㄩˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,序
YenRoundZuinnEG-Bd,15032,ㄓㄜˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,這
YenRoundZuinnEG-Bd,15078,ㄓㄨㄥ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,中
YenRoundZuinnEG-Bd,15083,ㄓㄨˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,助
YenRoundZuinnEG-Bd,15086,ㄓˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,秩
YenRoundZuinnEG-Bd,15092,ㄔㄜ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,車
YenRoundZuinnEG-Bd,15151,ㄔㄨˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,處
YenRoundZuinnEG-Bd,15175,ㄕㄡˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,手
YenRoundZuinnEG-Bd,15180,ㄕㄣ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,身
YenRoundZuinnEG-Bd,15188,ㄕㄤˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,上
YenRoundZuinnEG-Bd,15217,ㄕˊ,直接渲染注音元件字形,食／時
YenRoundZuinnEG-Bd,15218,ㄕˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,使
YenRoundZuinnEG-Bd,15219,ㄕˋ,直接渲染注音元件字形,是／視／式／試
YenRoundZuinnEG-Bd,15272,ㄗㄡˋ,直接渲染注音元件字形,奏／驟
YenRoundZuinnEG-Bd,15338,ㄘㄨㄛˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,錯
YenRoundZuinnEG-Bd,15372,ㄙㄢ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,三
YenRoundZuinnEG-Bd,15383,ㄙㄨㄛˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,鎖
YenRoundZuinnEG-Bd,15403,ㄙˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,四
YenRoundZuinnEG-Bd,15420,ㄞˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,愛
YenRoundZuinnEG-Bd,15430,ㄢ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,安
YenRoundZuinnEG-Bd,15446,ㄦˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,二
YenRoundZuinnEG-Bd,15447,ㄧ,直接渲染注音元件字形,一（第一聲）
YenRoundZuinnEG-Bd,15463,ㄧㄠˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,要
YenRoundZuinnEG-Bd,15466,ㄧㄡˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,友
YenRoundZuinnEG-Bd,15494,ㄨㄛˇ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,我
YenRoundZuinnEG-Bd,15520,ㄨˋ,直接渲染注音元件字形,物／誤
YenRoundZuinnEG-Bd,15536,ㄩㄥˋ,直接渲染注音元件字形＋教材字元交叉驗證（v0.6）,用
DFPBiaoKai-W5-ZhuIn-BFW,14894,ㄏㄢˋ,Rendered component glyph + textbook character cross-check (v0.8),翰
DFPBiaoKai-W5-ZhuIn-BFW,14721,ㄌㄧㄣˊ,Rendered component glyph + textbook character cross-check (v0.8),林
DFPBiaoKai-W5-ZhuIn-BFW,14846,ㄎㄨˋ,Rendered component glyph + textbook character cross-check (v0.8),庫
DFPBiaoKai-W5-ZhuIn-BFW,14249,ㄩㄣˋ,Rendered component glyph + textbook character cross-check (v0.8),運孕
DFPBiaoKai-W5-ZhuIn-BFW,15008,ㄑㄧㄢˊ,Rendered component glyph + textbook character cross-check (v0.8),前潛
DFPBiaoKai-W5-ZhuIn-BFW,14679,ㄌㄞˊ,Rendered component glyph + textbook character cross-check (v0.8),來
DFPBiaoKai-W5-ZhuIn-BFW,14918,ㄏㄨㄛˇ,Rendered component glyph + textbook character cross-check (v0.8),火
DFPBiaoKai-W5-ZhuIn-BFW,14916,ㄏㄨㄛˊ,Rendered component glyph + textbook character cross-check (v0.8),活
DFPBiaoKai-W5-ZhuIn-BFW,14962,ㄐㄧㄢˇ,Rendered component glyph + textbook character cross-check (v0.8),減檢簡
DFPBiaoKai-W5-ZhuIn-BFW,14205,ㄨˋ,Rendered component glyph + textbook character cross-check (v0.8),物務誤
DFPBiaoKai-W5-ZhuIn-BFW,14519,ㄉㄨˋ,Rendered component glyph + textbook character cross-check (v0.8),度渡肚
DFPBiaoKai-W5-ZhuIn-BFW,14301,ㄅㄧㄢˋ,Rendered component glyph + textbook character cross-check (v0.8),變便
DFPBiaoKai-W5-ZhuIn-BFW,14488,ㄉㄡ,Rendered component glyph + textbook character cross-check (v0.8),都
DFPBiaoKai-W5-ZhuIn-BFW,15040,ㄒㄧˋ,Rendered component glyph + textbook character cross-check (v0.8),細系係繫夕戲
DFPBiaoKai-W5-ZhuIn-BFW,15233,ㄕㄜˋ,Rendered component glyph + textbook character cross-check (v0.8),社設射
DFPBiaoKai-W5-ZhuIn-BFW,14184,ㄧㄡˊ,Rendered component glyph + textbook character cross-check (v0.8),由油遊游
DFPBiaoKai-W5-ZhuIn-BFW,14989,ㄑㄧˊ,Rendered component glyph + textbook character cross-check (v0.8),奇臍期其騎旗
DFPBiaoKai-W5-ZhuIn-BFW,14603,ㄊㄨㄥˋ,Rendered component glyph + textbook character cross-check (v0.8),痛
DFPBiaoKai-W5-ZhuIn-BFW,15186,ㄔㄤˊ,Rendered component glyph + textbook character cross-check (v0.8),常長腸
DFPBiaoKai-W5-ZhuIn-BFW,15428,ㄙㄞˋ,Rendered component glyph + textbook character cross-check (v0.8),賽
YenRoundZuinn2EG-Md,15486,ㄧˋ,Rendered component glyph + textbook character cross-check (v0.8),一藝意義易
YenRoundZuinnEG-Md,14994,ㄒㄧㄤˋ,Rendered component glyph + textbook character cross-check (v0.8),項象向
DFPBiaoKai-W5-ZhuIn-BFW,15208,ㄔㄨㄢˊ,Rendered component glyph + textbook character cross-check (v0.8),傳
DFPBiaoKai-W5-ZhuIn-BFW,15386,ㄘㄢ,Rendered component glyph + textbook character cross-check (v0.8),餐參
DFPBiaoKai-W5-ZhuIn-BFW,14232,ㄨㄤˇ,Rendered component glyph + textbook character cross-check (v0.8),往網
DFPBiaoKai-W5-ZhuIn-BFW,15243,ㄕㄡ,Rendered component glyph + textbook character cross-check (v0.8),收
YenRoundZuinnEG-Md,14225,ㄆㄠˇ,Rendered component glyph + textbook character cross-check (v0.8),跑
YenRoundZuinnEG-Md,15120,ㄔㄥˊ,Rendered component glyph + textbook character cross-check (v0.8),程成誠
YenRoundZuinnEG-Bd,14837,ㄏㄨㄛˇ,Rendered component glyph + textbook character cross-check (v0.8),火
YenRoundZuinnEG-Bd,14871,ㄐㄧㄝ,Rendered component glyph + textbook character cross-check (v0.8),接
DFPBiaoKai-W5-ZhuIn-BFW,14226,ㄨㄣˊ,Rendered component glyph + textbook character cross-check (v0.8),紋文聞
YenRoundZuinnEG-Bd,14388,ㄉㄠˋ,Rendered component glyph + textbook character cross-check (v0.8),道到
DFPBiaoKai-W5-ZhuIn-BFW,14950,ㄐㄧㄝˊ,Rendered component glyph + textbook character cross-check (v0.8),結潔節捷
DFPBiaoKai-W5-ZhuIn-BFW,14283,ㄅㄤˋ,Rendered component glyph + textbook character cross-check (v0.8),棒
DFPBiaoKai-W5-ZhuIn-BFW,14536,ㄊㄚ,Rendered component glyph + textbook character cross-check (v0.8),他她它
DFPBiaoKai-W5-ZhuIn-BFW,14330,ㄆㄠˇ,Rendered component glyph + textbook character cross-check (v0.8),跑
DFPBiaoKai-W5-ZhuIn-BFW,14451,ㄈㄢ,Rendered component glyph + textbook character cross-check (v0.8),翻
DFPBiaoKai-W5-ZhuIn-BFW,14718,ㄌㄧㄢˊ,Rendered component glyph + textbook character cross-check (v0.8),聯
YenRoundZuinnEG-Md,14650,ㄌㄧˋ,Rendered component glyph + textbook character cross-check (v0.8),歷力粒立
YenRoundZuinnEG-Md,15264,ㄗㄞˋ,Rendered component glyph + textbook character cross-check (v0.8),在載
YenRoundZuinnEG-Md,15001,ㄒㄧˊ,Rendered component glyph + textbook character cross-check (v0.8),習錫
DFPBiaoKai-W5-ZhuIn-BFW,14811,ㄍㄨㄣˇ,Rendered component glyph + textbook character cross-check (v0.8),滾
DFPBiaoKai-W5-ZhuIn-BFW,15317,ㄗ,Rendered component glyph + textbook character cross-check (v0.8),諮資姿
DFPBiaoKai-W5-ZhuIn-BFW,14970,ㄐㄧㄥˋ,Rendered component glyph + textbook character cross-check (v0.8),境淨競徑鏡
YenRoundZuinnEG-Md,15189,ㄕㄥ,Rendered component glyph + textbook character cross-check (v0.8),生
YenRoundZuinnEG-Bd,15502,ㄨㄟˋ,Rendered component glyph + textbook character cross-check (v0.8),胃衛位味
DFPBiaoKai-W5-ZhuIn-BFW,14571,ㄊㄧㄠˋ,Rendered component glyph + textbook character cross-check (v0.8),跳
DFPBiaoKai-W5-ZhuIn-BFW,14491,ㄉㄢ,Rendered component glyph + textbook character cross-check (v0.8),擔單
DFPBiaoKai-W5-ZhuIn-BFW,14206,ㄨˇ,Rendered component glyph + textbook character cross-check (v0.8),午舞伍五
YenRoundZuinnEG-Md,14814,ㄏㄡˋ,Rendered component glyph + textbook character cross-check (v0.8),後
DFPBiaoKai-W5-ZhuIn-BFW,15119,ㄓㄢˇ,Rendered component glyph + textbook character cross-check (v0.8),展
DFPBiaoKai-W5-ZhuIn-BFW,14367,ㄆㄧㄣˇ,Rendered component glyph + textbook character cross-check (v0.8),品
